model,Parameter Set,Fold,testAccuracy,testPrecision,testRecall,testF1,testRocauc,testCohenkappascore
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7681883024251069,0.5472837022132797,0.7311827956989247,0.6260069044879172,0.7563680968785886,0.4630378165619807
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7717546362339515,0.5532786885245902,0.7258064516129032,0.627906976744186,0.7570779830880049,0.4675831426645527
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7696148359486448,0.5498981670061099,0.7258064516129032,0.6257242178447278,0.7556216724083934,0.4638477330687574
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7689015691868759,0.5483870967741935,0.7311827956989247,0.6267281105990783,0.7568535337717924,0.464274594533395
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7689015691868759,0.5483870967741935,0.7311827956989247,0.6267281105990783,0.7568535337717924,0.464274594533395
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7717546362339515,0.5530612244897959,0.728494623655914,0.62877030162413,0.7579366322163065,0.4684133446450322
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7696148359486448,0.5498981670061099,0.7258064516129032,0.6257242178447278,0.7556216724083934,0.4638477330687574
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7689015691868759,0.5483870967741935,0.7311827956989247,0.6267281105990783,0.7568535337717924,0.464274594533395
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7689015691868759,0.5483870967741935,0.7311827956989247,0.6267281105990783,0.7568535337717924,0.464274594533395
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7717546362339515,0.5530612244897959,0.728494623655914,0.62877030162413,0.7579366322163065,0.4684133446450322
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 150, 'max_depth': 10, 'min_child_samples': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5}",noCrossVal,0.7696148359486448,0.5498981670061099,0.7258064516129032,0.6257242178447278,0.7556216724083934,0.4638477330687574
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.1}",noCrossVal,0.7831669044222539,0.5752212389380531,0.6989247311827957,0.6310679611650486,0.7562584820962522,0.4795740939728435
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.5, 'reg_alpha': 0.5}",noCrossVal,0.7810271041369472,0.5711159737417943,0.7016129032258065,0.629674306393245,0.7556608205449421,0.4765411979325022
LGBMClassifier,"{'boosting_type': 'gbdt', 'num_leaves': 50, 'learning_rate': 0.01, 'n_estimators': 300, 'max_depth': -1, 'min_child_samples': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'reg_alpha': 0.1}",noCrossVal,0.7853067047075606,0.5804988662131519,0.6881720430107527,0.6297662976629766,0.7542801962626579,0.4801151133023374
